hUMAP_x	hUMAP_y	roarke_clusters	top_enriched_clusters	gene_names	max_enrichments
4.799088805927497	-2.5921956215877757	Unknown	Unknown	ABCC1	0.0
-6.915515256869188	1.9714035648470516	Unknown	Unknown	ABCC10	3.028840144181513
2.310787652596265	1.711308797547548	Unknown	Unknown	ABCC11	3.729937565236472
-0.7656608178207611	7.5240179949265755	Unknown	Unknown	ABCC12	3.729937565236472
-4.02688932252684	-2.8819074585035573	Unknown	Unknown	ABCC2	2.984992699725507
-12.077060384250982	4.233722481060367	Unknown	Unknown	ABCC3	3.7002617972667
4.0972050994091065	6.7907476878683255	Unknown	Unknown	ABCC4	4.80415114282751
2.7594615425998152	0.3766032903460822	Unknown	Unknown	ABCC5	4.85294130738721
1.98842011362036	2.375974465692128	Unknown	Unknown	ABCC6	2.8730899246605968
6.236884889640608	-0.8385080324615414	Unknown	Unknown	ABCC8	4.049446069366999
-14.405574792695505	8.026433150324353	Unknown	Unknown	ABCC9	4.80415114282751
1.7069255251524589	-0.5886074304613359	Unknown	Unknown	ABCD2	0.0
-0.4316260098951684	-2.2734505319427183	Unknown	Unknown	ABCD3	0.0
-2.536341883388789	-8.99350591825497	Unknown	Unknown	ABCD4	2.95582132224115
-7.905664715888956	-0.0030914770827429627	Unknown	cellular component:U4/U6 x U5 tri-snRNP complex	ABCE1	27.613301658334247
12.157684154102116	-9.572999343417237	Unknown	Unknown	ABCF1	8.442550694361003
-7.629367672898789	4.5537757957397265	Unknown	Unknown	ABCF2	27.484805845410932
0.3774937506261726	-3.359542999235475	Unknown	Unknown	ABCF3	4.185111934538367
-8.03475569796419	0.4876254256613957	Unknown	Unknown	ABCG1	13.937373882930968
1.5379569304079743	-2.8334127523766632	Unknown	Unknown	ABCG2	0.0
5.476377836608934	7.831021793155426	Unknown	Unknown	ABCG4	119.03122517595543
6.7268292979377815	-4.691726001397887	Unknown	Unknown	ABCG5	3.8413403954940826
-1.4072738167910404	2.1025151645693323	Unknown	Unknown	ABCG8	0.0
9.735177878913877	-1.6790411791702764	Unknown	Unknown	ABHD1	10.830339212643576
8.689968477817738	-8.215712667519478	Unknown	Unknown	ABHD10	6.364604807499176
5.784605619643672	2.4107327970766863	Unknown	Unknown	ABHD11	2.593350705944556
-2.378646834410165	9.273138650633934	Unknown	Unknown	ABHD12	2.9323489659668964
-2.171811588163876	-8.710154367536033	Unknown	Unknown	ABHD12B	2.95582132224115
0.6465887553389659	-1.8278970375920904	Unknown	Unknown	ABHD13	0.0
-6.672070391414821	7.971997053179918	Unknown	Unknown	ABHD14A	3.7543290185629936
-4.704263129178659	7.9971820905133635	Unknown	Unknown	ABHD14B	2.7672692155937884
6.1903544781210265	-6.273654635961004	Unknown	Unknown	ABHD15	3.7920693463723874
5.416892852560436	-2.7692530699812137	Unknown	Unknown	ABHD16A	4.85294130738721
-12.000321371160538	-0.9287257011586906	Unknown	Unknown	ABHD16B	4.632633393232126
-3.1860287545922885	-2.203101290086769	Unknown	Unknown	ABHD17A	4.85294130738721
0.016391547812976817	-1.864559339370896	Unknown	Unknown	ABHD17B	5.035262863920986
-1.7442936364905646	-0.33256981954624576	Unknown	Unknown	ABHD17C	0.0
-0.08193156313414174	-12.01270146094944	Unknown	Unknown	ABHD2	0.0
-0.011514886018104391	1.7509929694033617	Unknown	Unknown	ABHD3	3.956853282631538
13.030958240381766	3.539042712091657	Unknown	Unknown	ABHD4	4.205983508968705
2.6211016256456614	3.4079652962757487	Unknown	Unknown	ABHD5	0.0
-6.811617872839683	8.042775895513893	Unknown	Unknown	ABHD6	3.7543290185629936
-0.5154418792996427	-4.537352648509099	Unknown	Unknown	ABHD8	0.0
-10.35402938304177	-10.204448202614694	Unknown	Unknown	ABI1	9.697583811745078
4.31963411385826	1.031428741148658	Unknown	Unknown	ABI2	0.0
3.840567867178141	-1.7435192011036431	Unknown	Unknown	ABI3	0.0
-9.871319819256222	4.524653240330606	Unknown	Unknown	ABI3BP	4.455844448682228
2.271087545971195	-1.0666923211629755	Unknown	Unknown	ABL1	0.0
0.2093670589921562	-3.499284347203119	Unknown	Unknown	ABL2	0.0
3.4848295528642472	1.5987428146038525	Unknown	Unknown	ABLIM1	0.0
-12.04843446228476	-3.2187710262575298	Unknown	Unknown	ABLIM2	2.896079443026605
8.402530478328393	-2.9210020580825056	Unknown	Unknown	ABLIM3	36.88274566953607
2.3251648044443733	0.5270803900785049	Unknown	Unknown	ABR	0.0
3.3730003887284887	-0.9569702308241208	Unknown	Unknown	ABRA	0.0
-4.859248565350756	5.762396031025607	Unknown	Unknown	ABRACL	21.877447931734125
12.271786395102493	-9.68768954978392	Unknown	Unknown	ABT1	8.442550694361003
-6.511745885584857	9.909755462297673	Unknown	Unknown	ABTB1	2.940624875237096
7.7453555516416035	-0.6054677794571959	Unknown	Unknown	ABTB2	5.546088487556887
-0.7312831810564454	2.872882909436592	Unknown	Unknown	ACAA1	5.546088487556887
-6.687494587880059	-2.693105891596037	Unknown	Unknown	ACAA2	3.648968502801096
-0.4781092025425256	-14.619737758192587	Unknown	biological process:regulation of cholesterol biosynthetic process	ACACA	9.87990536875368
-2.9317629598085153	-4.557082063057291	Unknown	Unknown	ACACB	9.929232161993356
3.381334406818042	-3.942679660369975	Unknown	Unknown	ACAD10	0.0
8.90206626495131	-8.338915923207049	Unknown	Unknown	ACAD11	3.2774049463035677
-4.149987024927737	12.074963313818884	Unknown	Unknown	ACAD8	24.05068636757068
3.4465073346403097	-10.34204959042104	Unknown	Unknown	ACAD9	4.3539806664629035
-2.1793546465570883	0.008865261509663882	Unknown	Unknown	ACADL	48.379527909140066
-3.2761968089469464	-8.681955414370439	Unknown	Unknown	ACADM	0.0
-2.693557303538113	-4.792465087063368	Unknown	Unknown	ACADS	7.157952262139043
0.3736591787676133	-1.7842551402381597	Unknown	Unknown	ACADSB	0.0
2.7060750896750787	0.6561591275699425	Unknown	Unknown	ACADVL	2.8655236840139797
1.0284555426573103	8.254712779154687	Unknown	Unknown	ACAN	0.0
2.7982875075486784	0.6384306112308277	Unknown	Unknown	ACAP1	2.8655236840139797
0.2924796651967695	3.1453165893315087	Unknown	Unknown	ACAP2	9.807161962677146
3.402747246950604	11.844829876982928	Unknown	Unknown	ACAP3	3.7824998955231854
-3.93066397073819	10.66460989985535	Unknown	Unknown	ACAT1	13.139739737805064
4.917421177308991	-1.290656941009221	Unknown	biological process:regulation of cholesterol biosynthetic process	ACAT2	5.689189331483758
-0.5403216344505511	-3.0266453421846817	Unknown	Unknown	ACBD3	0.0
2.1441209891854145	-14.402542562911284	Unknown	Unknown	ACBD4	3.4225362476202736
12.508582583611572	-5.5041634505722685	cellular component:peroxisomal membrane	Unknown	ACBD5	5.274154772073245
-5.648858464266571	-7.448506859765028	Unknown	Unknown	ACBD6	4.85294130738721
2.746709841945998	4.684080067658512	Unknown	Unknown	ACBD7	0.0
7.499240897198465	-1.3520353370088714	Unknown	Unknown	ACCS	2.6446668936926883
7.3593531378770125	-1.2653051093483625	Unknown	Unknown	ACCSL	2.6446668936926883
-4.1757964859919685	-14.370261109311825	molecular function:telomeric DNA binding	molecular function:telomeric DNA binding	ACD	6.192715652667783
-12.206950969799648	5.886511702610235	Unknown	Unknown	ACE	14.396542343117865
1.7333372927608417	0.8604927048842219	Unknown	Unknown	ACER1	5.035262863920986
5.503337078411528	-3.8732286185896085	Unknown	Unknown	ACER2	4.440555756227142
11.594408634383239	10.370073000167064	Unknown	Unknown	ACER3	4.246805503530698
2.005486755685413	-0.2968404319623705	Unknown	Unknown	ACHE	0.0
2.080536536778907	1.7869291700117746	Unknown	Unknown	ACIN1	0.0
9.892696609289324	3.094822932459256	Unknown	Unknown	ACKR1	2.0003098772345282
-4.535407458397842	7.720596327395271	Unknown	Unknown	ACKR2	2.7672692155937884
-3.1126705975837368	-0.6557376140860793	Unknown	Unknown	ACKR3	0.0
-4.402435135947856	4.6810241129465755	Unknown	Unknown	ACKR4	3.5918795357802185
-0.5334199844630882	-14.586545347483382	Unknown	Unknown	ACLY	4.93995268437684
2.432506614770144	-3.386780202727416	Unknown	Unknown	ACMSD	0.0
2.439149710661264	-0.4704752225977594	Unknown	Unknown	ACN9	0.0
3.6207991318408896	-6.626582113575213	Unknown	Unknown	ACO1	4.440555756227142
7.995972469081956	4.145895142714727	Unknown	Unknown	ACO2	0.0
-0.31186613939777275	-8.564234522847169	Unknown	Unknown	ACOT1	0.0
5.12663482836804	13.973991444051947	Unknown	Unknown	ACOT11	3.5597373689413283
10.244029347243266	-7.027768173080945	Unknown	Unknown	ACOT12	6.712003909193287
1.702595166605492	-0.7083521572902963	Unknown	Unknown	ACOT13	0.0
0.8108685658656799	-1.9424914865097955	Unknown	Unknown	ACOT2	0.0
3.3472740123655926	-2.8217724215808806	Unknown	Unknown	ACOT4	4.80415114282751
-2.1950732590725366	-8.725432032648255	Unknown	Unknown	ACOT6	2.95582132224115
2.3810392196595127	-0.3429748552019818	Unknown	Unknown	ACOT7	0.0
1.617208133836337	-5.587965020566096	Unknown	Unknown	ACOT8	4.986472699621464
15.18879487465968	1.0421624519079895	cellular component:peroxisomal membrane	Unknown	ACOX1	5.274154772073245
-4.533809298125009	7.833550078239411	Unknown	Unknown	ACOX2	2.7672692155937884
-13.820731752695535	-0.9457584099212346	Unknown	Unknown	ACOX3	6.930552210991032
0.6212115999487874	-4.541448816060465	Unknown	Unknown	ACOXL	7.993587316464812
0.20593722743551385	-1.8850142500730205	Unknown	Unknown	ACP1	0.0
1.855910388562566	-1.1636679613595888	Unknown	Unknown	ACP2	0.0
-6.2651114664941145	8.889133061740099	Unknown	Unknown	ACP5	6.342042621321474
-4.242256842568584	-4.850067564726281	Unknown	Unknown	ACP6	3.2969920795991987
9.240704106734967	7.195510457316423	Unknown	Unknown	ACPP	0.0
8.421434473764569	8.60511324908285	Unknown	Unknown	ACPT	2.5112356666407245
10.360557923204533	6.626488472858603	Unknown	Unknown	ACR	3.0704842306263345
15.496829357963119	-5.08168753291554	Unknown	Unknown	ACRBP	3.5289657105234795
4.046103398584183	-0.6943969846262549	Unknown	Unknown	ACRV1	0.0
-7.44417761432197	10.363909100854777	Unknown	Unknown	ACSBG1	5.091833215484182
-10.662918682054363	-8.497993901330325	Unknown	Unknown	ACSBG2	2.8987323554957376
-12.331440939516359	5.0576659355970115	Unknown	Unknown	ACSF2	21.960332450782452
3.247402094382897	0.020864653947777687	Unknown	Unknown	ACSF3	4.670619750437148
-1.8184500332062656	-0.02612705253953305	Unknown	Unknown	ACSL1	4.93995268437684
2.1645361634446862	0.2052856267822234	Unknown	Unknown	ACSL3	0.0
1.898006780607308	-0.8190837818336403	Unknown	Unknown	ACSL5	0.0
0.2109077607579933	-3.5546734226936607	Unknown	Unknown	ACSL6	0.0
1.2646229449232498	2.553965359268428	Unknown	Unknown	ACSM1	2.8730899246605968
1.197691743555293	2.2761258602519447	Unknown	Unknown	ACSM2A	2.8730899246605968
-0.2117907549950058	-3.6379191944915616	Unknown	Unknown	ACSM2B	0.0
1.2082134747898925	2.7413650750971663	Unknown	Unknown	ACSM3	2.8730899246605968
1.2821515031564903	-12.521958941228773	Unknown	Unknown	ACSM4	2.984992699725507
1.4403611081262373	2.612184587148516	Unknown	Unknown	ACSM5	2.8730899246605968
-7.638083667754811	-7.1539469923321795	Unknown	Unknown	ACSM6	2.984992699725507
14.259025709517125	-0.5807583242561151	Unknown	Unknown	ACSS1	2.9323489659668964
-8.625492959721864	2.9357390413213347	Unknown	Unknown	ACSS2	0.0
0.5047321495317421	1.1539565790473325	Unknown	Unknown	ACSS3	0.0
-3.1095847655289384	-1.8774762412999564	Unknown	Unknown	ACTA1	4.129022467945863
-7.5410029055223005	-7.111705529734881	Unknown	Unknown	ACTA2	2.984992699725507
1.209403359454929	3.828174167637752	Unknown	Unknown	ACTB	5.163096235691049
-8.360978444335862	-5.170748293135103	Unknown	Unknown	ACTBL2	3.1583455862225343
-7.441297618407245	5.0613586615078745	Unknown	Unknown	ACTC1	0.0
-8.824850149388006	0.8082148646891777	Unknown	Unknown	ACTG1	0.0
8.688397373321436	-2.7684892435487005	Unknown	Unknown	ACTG2	0.0
2.692956094138146	-6.002753616442226	Unknown	Unknown	ACTL10	2.8990048469797385
3.14750398424363	1.9757473160362236	Unknown	Unknown	ACTL6A	5.256136266570566
-8.364013740534405	5.422035845080899	Unknown	Unknown	ACTL6B	3.330514771584993
5.999349432509327	-9.582084521422036	Unknown	Unknown	ACTL7A	3.648968502801096
2.052337996411115	-6.500115803357633	Unknown	Unknown	ACTL7B	3.634079890204574
-9.327441609799257	9.519700605114727	Unknown	Unknown	ACTL8	4.85294130738721
-1.4339306043572086	-8.055044598938409	Unknown	Unknown	ACTL9	4.986472699621464
-0.3197257047869731	-8.654887263505298	Unknown	Unknown	ACTN1	0.0
-2.413165504382833	-2.4479247226539047	Unknown	Unknown	ACTN2	4.80415114282751
2.5637638864487933	-0.012777230473704649	Unknown	Unknown	ACTN4	0.0
-2.9607820067097337	6.950364316393823	Unknown	Unknown	ACTR10	9.029754438811675
-7.966681427714592	-9.306262313176726	Unknown	Unknown	ACTR1A	9.71285128415556
-9.315140382262687	7.219132297094672	Unknown	Unknown	ACTR1B	2.9728403274526984
-10.37572700401301	-10.192595150094082	Unknown	Unknown	ACTR2	9.697583811745078
-10.346844885122113	-10.2299477211341	Unknown	Unknown	ACTR3	9.697583811745078
-6.615824815994707	4.92014843610005	Unknown	Unknown	ACTR3B	3.895828580732621
0.7137109969878588	1.0562407595862644	Unknown	Unknown	ACTR3C	4.85294130738721
1.9584988420009788	-10.618753196619103	Unknown	Unknown	ACTR5	5.256136266570566
-0.7730110283748104	3.6615000712608583	Unknown	Unknown	ACTR6	5.169937767473943
1.9385854595220717	-10.483057749579231	Unknown	Unknown	ACTR8	5.256136266570566
6.689976527255096	1.7644692975573175	Unknown	Unknown	ACTRT2	3.497320953300905
-2.375950970343045	3.4035174332859284	Unknown	Unknown	ACTRT3	3.063035406503201
-1.435120114716532	9.81310053908492	Unknown	Unknown	ACVR1	5.118644473146236
-1.4611461670634411	9.786706075438305	Unknown	Unknown	ACVR1B	4.7576311275828855
5.028295662525061	-9.259501031133734	Unknown	Unknown	ACVR1C	0.0
-1.4999826631168671	9.947594640127292	Unknown	Unknown	ACVR2A	5.118644473146236
4.562851305551011	-6.795014025471264	Unknown	Unknown	ACVR2B	4.85294130738721
-0.0589277734681605	-1.7326856544552205	Unknown	Unknown	ACVRL1	2.8678104447227817
-5.747473320030752	7.978332541930256	Unknown	Unknown	ACY1	2.7672692155937884
4.895283749559616	-6.540183436873359	Unknown	Unknown	ACY3	3.2659762506143712
-0.2827206143550879	-8.48448377161044	Unknown	Unknown	ACYP1	0.0
3.2782265540418978	-1.2871588849252316	Unknown	Unknown	ACYP2	0.0
2.635441451709566	-6.193842717328709	Unknown	Unknown	ADA	2.8990048469797385
-1.0643972435940685	-3.708919377957952	Unknown	Unknown	ADAD1	4.302894970228573
4.074490840800575	-1.8405984431204392	Unknown	Unknown	ADAD2	0.0
7.008849959803943	6.2641725501554175	Unknown	Unknown	ADAL	6.138993863690205
7.194925307840303	4.4390305483511865	Unknown	Unknown	ADAM10	4.992203374470946
-12.151920666249444	6.116124224164441	Unknown	Unknown	ADAM11	25.643202505319945
2.754187120112217	-1.04595514105197	Unknown	Unknown	ADAM12	0.0
-5.6351519544258535	-5.7828782103264285	Unknown	Unknown	ADAM15	3.2969920795991987
2.8402627122894444	-4.0900472757942925	Unknown	Unknown	ADAM17	0.0
4.087646357274764	3.4970387486015	Unknown	Unknown	ADAM18	2.3536935402484174
1.816484463534341	-0.8052859664390991	Unknown	Unknown	ADAM19	0.0
3.6801622209047697	3.2171426797333518	Unknown	Unknown	ADAM2	2.3536935402484174
-0.2462525388774025	-8.45796097059573	Unknown	Unknown	ADAM20	0.0
1.538368757460348	4.859021921064508	Unknown	Unknown	ADAM21	0.0
6.699358325793468	3.7709467527641647	Unknown	Unknown	ADAM22	2.593350705944556
-2.3555069954331955	-0.02019392925359913	Unknown	Unknown	ADAM23	26.53531026753654
3.546882383689695	2.32710096580654	Unknown	Unknown	ADAM28	4.80415114282751
-0.6300711721283546	-2.737215160815335	Unknown	Unknown	ADAM29	4.2721233114899455
-7.103514766844219	-0.7560550000555932	Unknown	Unknown	ADAM30	3.039202931346716
3.6970620802072505	2.9447090292621256	Unknown	Unknown	ADAM32	2.3536935402484174
14.167580886017394	-0.6284229101777479	Unknown	Unknown	ADAM33	2.9323489659668964
3.727196200612551	2.9185196078674918	Unknown	Unknown	ADAM7	2.3536935402484174
4.301698043505884	-0.2224525987351229	Unknown	Unknown	ADAM8	4.382937677922923
3.8639293219933086	3.638102165502008	Unknown	Unknown	ADAM9	2.3536935402484174
3.9880822075709266	3.5410836987435657	Unknown	Unknown	ADAMDEC1	2.3536935402484174
2.467266089415279	-7.57337460999067	Unknown	Unknown	ADAMTS1	3.4991127471426724
-10.13748024507177	-1.4683507678058798	Unknown	Unknown	ADAMTS10	6.342042621321474
9.642071645320069	1.1734065353385221	Unknown	Unknown	ADAMTS12	7.067968795199344
3.660963123741833	-3.078345001054803	Unknown	Unknown	ADAMTS13	0.0
5.690065303457508	-2.0413072783764705	Unknown	Unknown	ADAMTS14	2.505143871359896
5.465274291067207	7.7214231325898	Unknown	Unknown	ADAMTS15	76.7820689172575
8.897611059123284	1.4278708097521766	Unknown	Unknown	ADAMTS16	7.067968795199344
1.0031080825016003	7.9925987931014655	Unknown	Unknown	ADAMTS17	3.2030814803029664
-0.5551190458296513	7.274048406859388	Unknown	Unknown	ADAMTS18	3.729937565236472
3.1929248104371197	-0.1045232226266172	Unknown	Unknown	ADAMTS19	0.0
1.9485155235219	0.7045176502685279	Unknown	Unknown	ADAMTS2	0.0
-0.8842271566409765	-1.4891489070072417	Unknown	Unknown	ADAMTS20	2.8678104447227817
-1.214406513842848	-4.454404598278714	Unknown	Unknown	ADAMTS3	4.1299411634836325
9.692358989393087	2.928749480322032	Unknown	Unknown	ADAMTS4	3.2969920795991987
2.288359692936748	-7.440859858550938	Unknown	Unknown	ADAMTS5	3.4991127471426724
10.973062803288366	-8.269439810790228	Unknown	Unknown	ADAMTS6	3.1583455862225343
-0.6820070739083494	-11.839608762543975	Unknown	Unknown	ADAMTS7	4.530857807944909
5.555663424540263	7.260960666734402	Unknown	Unknown	ADAMTS8	84.85034274219792
-8.632247710884068	8.401336919389177	Unknown	Unknown	ADAMTS9	3.902249148522535
5.383668072225926	-3.5305858635121083	Unknown	Unknown	ADAMTSL1	4.440555756227142
-4.492955064664611	-7.4336879104710265	Unknown	Unknown	ADAMTSL2	0.0
-1.4583636272088365	1.9463770465658108	Unknown	Unknown	ADAMTSL3	0.0
-1.6047371613131494	12.785855068763075	Unknown	Unknown	ADAMTSL4	3.2969920795991987
2.556795645174125	-3.713661945745518	Unknown	Unknown	ADAMTSL5	0.0
-14.759303466663285	4.454577522097794	Unknown	Unknown	ADAP1	2.508734539833086
5.725040614726843	-6.088792542272997	Unknown	Unknown	ADAP2	3.7920693463723874
-0.6820959850369928	-5.5557573261840165	Unknown	Unknown	ADAR	10.030920473301649
2.081605297510905	-7.317923682103591	Unknown	Unknown	ADARB1	3.4991127471426724
-0.9438584537110992	-2.874168720680267	Unknown	Unknown	ADARB2	4.302894970228573
-0.27069686485711303	7.277346560222433	Unknown	Unknown	ADAT1	4.895500921383214
-8.559034520504902	-3.0703873236245935	Unknown	Unknown	ADAT2	13.122852604591491
-8.534836932990057	-2.8930229168086257	Unknown	Unknown	ADAT3	8.862316908184498
4.074801104541039	-5.10400542869947	Unknown	Unknown	ADCK1	4.80415114282751
-0.2408849747418361	-6.208728455386621	Unknown	Unknown	ADCK2	4.85294130738721
-2.658083040255427	-2.23211326061224	Unknown	Unknown	ADCK3	4.812119312606776
2.3305816047958925	6.486913266719335	Unknown	Unknown	ADCK4	2.7105249663430464
-11.4326702769141	-6.144609385727361	Unknown	Unknown	ADCK5	2.810038892343865
-10.68635926729424	4.8665742837903325	Unknown	Unknown	ADCY1	4.85294130738721
-6.188792324255258	-5.660865748853314	Unknown	Unknown	ADCY10	0.0
9.802242877017328	1.1082066367970678	Unknown	Unknown	ADCY2	7.067968795199344
1.7509304321027486	-1.5832016263531747	Unknown	Unknown	ADCY3	0.0
3.5457622657167454	3.939512937643956	Unknown	Unknown	ADCY4	4.205983508968705
8.859911776095649	-8.243153914307179	Unknown	Unknown	ADCY5	5.813427154237387
-0.7737326799318321	-1.2813025091642354	Unknown	Unknown	ADCY6	5.546088487556887
0.43688214152771737	-0.954684289328346	Unknown	Unknown	ADCY7	4.85294130738721
-11.262895646899226	-6.499052396733018	Unknown	Unknown	ADCY8	2.810038892343865
0.7147318694495106	9.714115555532127	Unknown	Unknown	ADCY9	0.0
8.149220944062552	3.73005490165928	Unknown	Unknown	ADCYAP1	3.497320953300905
-0.14265165762563609	17.237138615225383	Unknown	Unknown	ADCYAP1R1	2.9589512154208206
-13.736718802437114	-1.9623968459466852	Unknown	Unknown	ADD1	23.16998152762476
1.2058066574545507	-0.5283870439548496	Unknown	Unknown	ADD2	0.0
5.0900483132061645	-1.9683335184552824	Unknown	Unknown	ADD3	0.0
-1.412065846596419	-4.194825662786085	Unknown	Unknown	ADH1A	4.1299411634836325
-1.455590233205637	-2.705071513830334	Unknown	Unknown	ADH1B	5.020374251456506
2.643870772358731	-0.7834719443875218	Unknown	Unknown	ADH4	0.0
1.3995819881708462	-1.04640805749123	Unknown	Unknown	ADH5	0.0
3.9950233833946944	0.2875258712088491	Unknown	Unknown	ADH6	4.986472699621464
-0.21621700492095	-1.540336445542105	Unknown	Unknown	ADH7	0.0
-5.362787923893864	-3.2694908592261984	Unknown	Unknown	ADHFE1	0.0
4.763731277834216	-5.6384385720314585	Unknown	Unknown	ADI1	0.0
2.298235392708796	-5.738782981584018	Unknown	Unknown	ADIG	4.380336896119446
-1.5385599196494353	0.8115360704209849	Unknown	Unknown	ADIPOQ	2.9118044366552587
1.39385095811566	-0.4204602857642738	Unknown	Unknown	ADIPOR1	0.0
2.5064023389056755	2.152516736915819	Unknown	Unknown	ADIPOR2	7.980342089588605
-4.057341159114327	-3.1792053984729587	Unknown	Unknown	ADIRF	2.984992699725507
5.480297009960929	-1.6862081388169528	Unknown	Unknown	ADK	2.505143871359896
-3.701389116588244	-0.9944917904318064	Unknown	Unknown	ADM	4.80415114282751
10.270291452815322	6.538820582677393	Unknown	Unknown	ADM2	3.0704842306263345
5.697155881900884	9.293027343813804	Unknown	Unknown	ADM5	3.3713367661195583
15.086337892029414	-6.498577515390278	Unknown	Unknown	ADNP	2.8990048469797385
1.0229195848815138	-2.733669055879089	Unknown	Unknown	ADNP2	0.0
5.291489783916464	-1.7253603634235262	Unknown	Unknown	ADO	2.505143871359896
-3.6966390345056768	-1.2448235214534615	Unknown	Unknown	ADORA1	3.1731225980327635
-7.191691999620559	-15.563322563391795	Unknown	Unknown	ADORA2A	4.80415114282751
2.375588429712248	0.5223437862825049	Unknown	Unknown	ADORA2B	2.8655236840139797
-6.4124867192538355	-0.8812630376948704	Unknown	Unknown	ADORA3	3.039202931346716
-4.161358109231145	-11.070402664845496	Unknown	Unknown	ADPGK	12.735541111921885
-6.82921082733356	10.545199805896539	Unknown	Unknown	ADPRH	2.940624875237096
5.329446998489732	-0.5503751996237616	Unknown	Unknown	ADPRHL1	3.65901883857134
-5.480546014398724	-1.7852482817946398	Unknown	Unknown	ADPRHL2	14.546484426872153
