Cluster number	Heatmap URL	Most-enriched GO term	Most-enriched enrichment	Most-enriched p	2nd-most-enriched GO term	2nd-most-enriched enrichment	2nd-most-enriched p	3rd-most-enriched GO term	3rd-most-enriched enrichment	3rd-most-enriched p	Genes																																																																																																																																																																																																																																																																			
11	mitra.stanford.edu/bassik/michael/cluster_heatmaps/11.pdf										AADACL2	ACTRT3	ARL14	B3GNT5	BCHE	C3orf80	CLDN11	DVL3	EHHADH	EIF5A2	ERICH6	FAM131A	GHSR	GPR160	HTR3D	IGSF10	KLF7	LRRC31	LRRC34	LRRIQ4	MFSD1	NCEH1	NDUFB5	NLGN1	PHC3	PLD1	PPM1L	SAMD7	SCHIP1	SELT	SERPINI1	SERPINI2	SI	SKIL	SLC2A2	SLC7A14	SLITRK3	VEPH1	VWA5B2																																																																																																																																																																																																																													
12	mitra.stanford.edu/bassik/michael/cluster_heatmaps/12.pdf	cellular component:U2-type catalytic step 2 spliceosome	119.8752437	1.29E-10	cellular component:catalytic step 2 spliceosome	82.08848207	7.87E-15	molecular function:peptidyl-prolyl cis-trans isomerase activity	77.06265664	2.10E-06	CCDC12	CCDC130	CDC40	CFAP20	CLASRP	CRIPT	CWC25	CWF19L1	CWF19L2	DGCR14	DHX35	FRA10AC1	GPATCH1	LENG1	NSRP1	PPIE	PPIL1	SNRNP40	WDR83																																																																																																																																																																																																																																																	
13	mitra.stanford.edu/bassik/michael/cluster_heatmaps/13.pdf	cellular component:cell junction	5.813697479	2.68E-06							ACAP3	AGMAT	AGRN	AGTRAP	AJAP1	ANKRD65	ARHGEF16	ATAD3C	C1orf159	C1orf86	CALML6	CASP9	CCDC27	CCNL2	CPTP	DFFB	DVL1	FAM132A	FAM213B	GABRD	HES3	HES4	ISG15	KCNAB2	KLHL17	LRRC47	MIB2	MMEL1	MMP23B	MORN1	MXRA8	PANK4	PARK7	PLEKHG5	PRDM16	PRKCZ	PYCRL	RNF223	SAMD11	SCNN1D	SDF4	SKI	SLC35E2B	SMIM1	TAS1R3	TMEM240	TMEM52	TMEM88B	TNFRSF18	TNFRSF4	TP73	TPRG1L	TTLL10	VAMP3	VWA1	WRAP73																																																																																																																																																																																																												
14	mitra.stanford.edu/bassik/michael/cluster_heatmaps/14.pdf	biological process:outflow tract morphogenesis	43.8005698	1.20E-05	molecular function:pyridoxal phosphate binding	41.66395664	1.40E-05	cellular component:platelet alpha granule lumen	35.58796296	2.26E-05	AADAT	ALB	ASIC5	CBR4	ETFDH	GALNTL6	GLRA3	HAND2	IL15	KLHL2	MAP9	MTNR1A	NPY1R	SFRP2	SPATA4	TLR2	TMEM192	VEGFC																																																																																																																																																																																																																																																		
15	mitra.stanford.edu/bassik/michael/cluster_heatmaps/15.pdf	molecular function:transmembrane receptor protein tyrosine kinase activity	17.18405365	2.70E-05	molecular function:obsolete signal transducer activity	15.27471436	6.18E-06				AAED1	AGTPBP1	ALDH1A1	AUH	BARX1	BICD2	C9orf129	C9orf153	C9orf3	C9orf43	C9orf47	C9orf57	C9orf64	CDC14B	CDK20	CKS2	CTSV	DAPK1	DIRAS2	ECM2	ERCC6L2	FAM120A	FAM189A2	FBP1	FBP2	FGD3	FOXB2	FOXE1	FRRS1L	GADD45G	GAS1	GNA14	GOLM1	HIATL1	HSD17B3	IDNK	KIF27	MSANTD3	MUSK	NFIL3	NTRK2	NUTM2G	NXNL2	OGN	OMD	PHF2	PSAT1	PTBP3	RASEF	ROR2	S1PR3	SEMA4D	SHC3	SLC28A3	SPATA31D1	SPATA31E1	TSTD2	WDR31	ZNF169	ZNF510	ZNF782																																																																																																																																																																																																							
16	mitra.stanford.edu/bassik/michael/cluster_heatmaps/16.pdf	biological process:clathrin-dependent endocytosis	232.9393939	4.87E-21	cellular component:clathrin-coated endocytic vesicle	213.5277778	1.28E-20	biological process:low-density lipoprotein particle clearance	192.175	6.59E-16	AAGAB	AGFG1	ANKH	AP2A1	AP2A2	AP2B1	AP2M1	AP2S1	C10orf88	C15orf57	CCDC115	CLTC	DNM2	FCHO2	NCOA4	PICALM	PPP6C	RAB5C	SLC11A2	STEAP3	TFRC	TMEM199	VPS8	WDR7																																																																																																																																																																																																																																												
17	mitra.stanford.edu/bassik/michael/cluster_heatmaps/17.pdf										AAK1	ABHD1	ACTG2	AHSA2	ALMS1	ANKRD53	ANXA4	ARHGAP25	ATOH8	ATP6V1B1	BMP10	C2orf16	C2orf42	C2orf68	C2orf73	C2orf78	CAPG	CCDC104	CCDC85A	CCDC88A	CLEC4F	CLHC1	CNRIP1	COMMD1	CYP26B1	DOK1	DQX1	DYSF	EGR4	ELMOD3	EML6	EMX1	ERLEC1	EVA1A	EXOC6B	FIGLA	FSHR	GALM	GCFC2	GGCX	GKN1	GKN2	GMCL1	GNLY	GPR75	HEATR5B	HNRNPLL	KRCC1	LBX2	LOXL3	LRRTM4	M1AP	MCEE	MCFD2	MOB1A	NAT8	NOTO	OTX1	OXER1	PAIP2B	PLGLB2	PRADC1	PROKR1	PUS10	REEP1	REG1B	REG3G	RETSAT	RNF103	SEMA4F	SFTPB	SFXN5	SH2D6	SLC4A5	SLC9B1	SMYD1	SPR	ST3GAL5	TACR1	TCF7L1	TET3	TEX261	TEX37	TGFA	TGOLN2	THNSL2	TLX2	TMEM150A	TMEM17	TMSB10	TRABD2A	TTC31	VAMP8	VAX2	WBP1	WDPCP	WDR54	ZNF512																																																																																																																																																																		
18	mitra.stanford.edu/bassik/michael/cluster_heatmaps/18.pdf										AAMDC	ACER3	ANKRD42	ARHGEF17	ARRB1	B3GNT6	C11orf70	CAPN5	CCDC81	CCDC89	CHRDL2	COA4	CREBZF	CTTN	CXCR5	DNAJB13	FAM168A	FCHSD2	FOLR1	FOLR2	FZD4	GDPD4	GDPD5	HEPHL1	IL18BP	KCNE3	KCTD14	KCTD21	KDM4D	KRTAP5-9	LRRC32	MAP6	MOGAT2	MYO7A	NEU3	OMP	P2RY2	P2RY6	P4HA3	PAAF1	PAK1	PDE2A	PGM2L1	PLEKHB1	RELT	RNF121	RNF169	SERPINH1	STARD10	TENM4	THRSP	TPBGL	TSKU	TYR	UCP2	UCP3	USP35	WNT11	XRRA1																																																																																																																																																																																																									
19	mitra.stanford.edu/bassik/michael/cluster_heatmaps/19.pdf	biological process:ribosomal large subunit biogenesis	160.1458333	2.24E-09	cellular component:ribosome	119.1782946	1.05E-10	cellular component:cytosolic large ribosomal subunit	49.27564103	7.86E-06	AAMP	ABCF1	DDX21	DDX31	DNAJC21	GNL1	HSPA14	PA2G4	SURF6	UBA52	ZNF574	ZNF622																																																																																																																																																																																																																																																								
20	mitra.stanford.edu/bassik/michael/cluster_heatmaps/20.pdf	cellular component:postsynaptic density membrane	17.28710645	2.44E-05							AANAT	AATK	ABCA8	AFMID	ASPSCR1	BAIAP2	BCAS3	BTBD17	C17orf62	C17orf77	C17orf80	CACNG1	CACNG4	CACNG5	CANT1	CARD14	CASKIN2	CBX2	CCDC137	CD300A	CD300E	CD300LD	CD300LF	CDK3	CDR2L	CPSF4L	CYGB	CYTH1	DCXR	DNAI2	EFCAB3	ENDOV	ENGASE	ENPP7	ENTHD2	EVPL	FADS6	FAM195B	FBF1	FOXJ1	FSCN2	GALK1	GALR2	GPR142	GPRC5C	GRIN2C	H3F3B	HID1	HN1	ITGB4	KCNJ2	KCTD2	KIF19	LGALS3BP	LIMD2	LRRC45	MAFG	MARCH10	METTL23	MFSD11	MIF4GD	MKS1	MPO	MRC2	MXRA7	MYADML2	NARF	NAT9	NT5C	OTOP2	OXLD1	P4HB	PPP1R27	PRCD	PRKCA	PRR29	PTRH2	PYCR1	RAB37	RAC3	RBFOX3	RFNG	RHBDF2	RNF213	SCN4A	SDK2	SECTM1	SGSH	SLC25A10	SLC38A10	SLC39A11	SLC9A3R1	SMIM5	SPHK1	SSTR2	ST6GALNAC1	ST6GALNAC2	STRADA	SYNGR2	TBX2	TEX19	TIMP2	TMC8	TMEM104	TMEM105	TMEM235	TNRC6C	TRIM47	TRIM65	TTYH2	UBE2O	UNK	USH1G	USP32	WBP2	ZACN																																																																																																																																																
21	mitra.stanford.edu/bassik/michael/cluster_heatmaps/21.pdf	biological process:interstrand cross-link repair	187.4878049	5.83E-12	biological process:nucleic acid phosphodiester bond hydrolysis	65.1440678	2.97E-06	biological process:double-strand break repair via homologous recombination	56.52205882	4.56E-06	AAR2	CD2BP2	EME1	MUS81	NCDN	SAMD14	SLX1A	SLX4																																																																																																																																																																																																																																																												
22	mitra.stanford.edu/bassik/michael/cluster_heatmaps/22.pdf										AARD	ADHFE1	ANGPT1	ANKRD46	ANXA13	ARFGEF1	ASPH	ATAD2	ATP6V0D2	AZIN1	BAALC	BHLHE22	C8orf22	C8orf34	C8orf37	C8orf44	C8orf46	C8orf76	C8orf88	CA13	CA2	CA3	CA8	CALB1	CDH17	CDK5	CEBPD	CHCHD7	CHMP4C	CLVS1	CNBD1	CNGB3	COL14A1	COLEC10	CPA6	CPNE3	CPQ	CRH	CSMD3	CSPP1	CTHRC1	CYP7A1	DCAF4L2	DCSTAMP	DECR1	DEPTOR	DERL1	DNAJC5B	DPYS	DSTN	E2F5	EBAG9	EFCAB1	ENPP2	ERICH5	ESRP1	FABP12	FABP4	FAM110B	FAM83A	FAM84B	FAM91A1	FBXO32	FBXO43	FER1L6	GDAP1	GDF6	GEM	GGH	HAS2	HEY1	HNF4G	HRSP12	IL7	IMPA1	IMPAD1	KCNB2	KCNQ3	KCNS2	KCNV1	KIAA0196	KLF10	KLHL38	LACTB2	LAPTM4B	LRP12	LRRCC1	LY96	LYN	LYPLA1	MATN2	MCMDC2	MMP16	MOS	MTFR1	MTSS1	NCALD	NCOA2	NECAB1	NIPAL2	NKAIN3	NOV	NPBWR1	NSMAF	NTAN1	ODF1	OPRK1	OSR2	OXR1	PAG1	PDE7A	PDP1	PENK	PI15	PKIA	PMP2	PRDM14	PREX2	PXDNL	RAB2A	RAD54B	RALYL	RGS22	RIMS2	RIPK2	RNF139	RNF19A	RP1	RRM2B	RSPO2	RUNX1T1	SAMD12	SBSPON	SDC2	SDCBP	SDR16C5	SGK3	SLC22A4	SLC26A7	SLC30A8	SLC7A13	SLCO5A1	SNTB1	SNTG1	SNX16	SPIDR	SQLE	ST18	STAU2	STK3	STMN2	SULF1	SYBU	TBC1D31	TCEA1	TMEM55A	TMEM64	TMEM65	TMEM67	TMEM68	TMEM70	TMEM74	TNFRSF11B	TOX	TP53INP1	TPD52	TRAM1	TRIM55	TRMT12	TRPA1	TTPA	UBE2V2	UBE2W	VCPIP1	WDYHV1	XKR4	XKR9	ZBTB10	ZC2HC1A	ZFAND1	ZFHX4	ZFPM2	ZHX1	ZHX2	ZNF572	ZNF704	ZNF706																																																																									
23	mitra.stanford.edu/bassik/michael/cluster_heatmaps/23.pdf	molecular function:structural constituent of nuclear pore	52.29251701	7.04E-06	biological process:tRNA processing	47.74534161	9.35E-06	biological process:negative regulation of protein catabolic process	40.67195767	1.54E-05	AARS	ATP6V0D1	BANP	CDT1	CENPT	CFDP1	CIAPIN1	CIRH1A	COG4	CTCF	DHX38	EXOSC6	FAM96B	GINS2	GINS3	KARS	NIP7	NUDT21	NUP93	NUTF2	ORC6	POLR2C	SF3B3	SLC7A6OS	TANGO6	TERF2	VPS4B	ZC3H18																																																																																																																																																																																																																																								
